index_no,model,simulation,observer,scenario,run,step,time,agent_name,selected_predictor,predictor_fitness,predictor_prediction,my_play
4743,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,474,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,3,NOT GOING
4744,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,474,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,5,NOT GOING
4745,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,474,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,4,GOING
4746,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,474,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,4,GOING
4747,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,474,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,3,GOING
4748,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,474,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,4,GOING
4749,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,474,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,3,GOING
4750,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,475,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,3,NOT GOING
4751,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,475,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,3,NOT GOING
4752,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,475,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,3,NOT GOING
4753,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,475,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,3,NOT GOING
4754,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,475,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,3,GOING
4755,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,475,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,4,GOING
4756,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,475,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,4,GOING
4757,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,475,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,3,GOING
4758,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,475,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,4,GOING
4759,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,475,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,3,GOING
4760,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,476,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,3,NOT GOING
4761,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,476,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,3,NOT GOING
4762,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,476,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,4,NOT GOING
4763,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,476,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,3,NOT GOING
4764,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,476,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,3,GOING
4765,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,476,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,4,GOING
4766,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,476,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,4,GOING
4767,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,476,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,5,GOING
4768,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,476,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,4,GOING
4769,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,476,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,5,GOING
4770,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,477,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,3,NOT GOING
4771,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,477,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,3,NOT GOING
4772,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,477,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,4,NOT GOING
4773,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,477,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,5,NOT GOING
4774,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,477,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,3,GOING
4775,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,477,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,4,GOING
4776,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,477,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,4,GOING
4777,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,477,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,5,GOING
4778,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,477,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,4,GOING
4779,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,477,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,5,GOING
4780,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,478,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,3,NOT GOING
4781,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,478,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,3,NOT GOING
4782,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,478,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,5,NOT GOING
4783,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,478,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,5,NOT GOING
4784,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,478,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,3,GOING
4785,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,478,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,4,GOING
4786,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,478,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,4,GOING
4787,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,478,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,6,NOT GOING
4788,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,478,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,4,GOING
4789,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,478,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,6,GOING
4790,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,479,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,3,NOT GOING
4791,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,479,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,3,NOT GOING
4792,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,479,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,6,NOT GOING
4793,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,479,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,6,NOT GOING
4794,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,479,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,3,GOING
4795,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,479,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,4,GOING
4796,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,479,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,4,GOING
4797,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,479,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,6,NOT GOING
4798,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,479,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,4,GOING
4799,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,479,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,6,GOING
4800,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,480,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,5,NOT GOING
4801,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,480,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,5,NOT GOING
4802,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,480,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,6,NOT GOING
4803,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,480,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,6,NOT GOING
4804,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,480,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,5,NOT GOING
4805,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,480,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,5,NOT GOING
4806,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,480,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,5,NOT GOING
4807,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,480,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,6,NOT GOING
4808,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,480,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,5,GOING
4809,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,480,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,6,GOING
4810,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,481,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,5,NOT GOING
4811,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,481,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,5,NOT GOING
4812,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,481,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,6,NOT GOING
4813,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,481,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,6,NOT GOING
4814,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,481,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,5,NOT GOING
4815,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,481,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,5,NOT GOING
4816,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,481,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,5,NOT GOING
4817,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,481,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,5,GOING
4818,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,481,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,5,GOING
4819,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,481,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,5,GOING
4820,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,482,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,6,NOT GOING
4821,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,482,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,6,NOT GOING
4822,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,482,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,6,NOT GOING
4823,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,482,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,5,NOT GOING
4824,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,482,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,6,NOT GOING
4825,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,482,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,5,NOT GOING
4826,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,482,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,5,NOT GOING
4827,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,482,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,5,GOING
4828,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,482,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,5,GOING
4829,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,482,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,5,GOING
4830,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,483,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,6,NOT GOING
4831,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,483,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,6,NOT GOING
4832,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,483,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,4,NOT GOING
4833,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,483,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,5,NOT GOING
4834,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,483,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,6,NOT GOING
4835,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,483,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,5,NOT GOING
4836,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,483,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,5,NOT GOING
4837,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,483,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,2,GOING
4838,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,483,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,5,GOING
4839,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,483,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,2,GOING
4840,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,484,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,6,NOT GOING
4841,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,484,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,6,NOT GOING
4842,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,484,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,4,NOT GOING
4843,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,484,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,2,GOING
4844,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,484,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,6,NOT GOING
4845,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,484,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,5,NOT GOING
4846,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,484,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,5,NOT GOING
4847,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,484,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,3,GOING
4848,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,484,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,5,GOING
4849,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,484,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,3,GOING
4850,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,485,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,5,NOT GOING
4851,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,485,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,5,NOT GOING
4852,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,485,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,3,NOT GOING
4853,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,485,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,3,NOT GOING
4854,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,485,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,5,NOT GOING
4855,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,485,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,4,GOING
4856,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,485,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,4,GOING
4857,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,485,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,3,GOING
4858,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,485,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,4,GOING
4859,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,485,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,3,GOING
4860,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,486,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,5,NOT GOING
4861,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,486,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,5,NOT GOING
4862,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,486,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,3,NOT GOING
4863,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,486,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,3,NOT GOING
4864,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,486,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,5,NOT GOING
4865,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,486,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,4,GOING
4866,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,486,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,4,GOING
4867,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,486,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,3,GOING
4868,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,486,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,4,GOING
4869,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,486,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,3,GOING
4870,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,487,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,2,NOT GOING
4871,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,487,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,2,NOT GOING
4872,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,487,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,3,NOT GOING
4873,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,487,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,3,NOT GOING
4874,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,487,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,2,GOING
4875,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,487,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,4,GOING
4876,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,487,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,4,GOING
4877,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,487,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,4,GOING
4878,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,487,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,4,GOING
4879,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,487,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,4,GOING
4880,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,488,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,3,NOT GOING
4881,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,488,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,3,NOT GOING
4882,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,488,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,4,NOT GOING
4883,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,488,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,4,NOT GOING
4884,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,488,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,3,GOING
4885,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,488,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,4,GOING
4886,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,488,2025-12-20T13:41,L60p_6,st_trend_8w,0.011764705882352941,4,GOING
4887,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,488,2025-12-20T13:41,L60p_7,st_same_lw,0.013513513513513514,5,GOING
4888,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,488,2025-12-20T13:41,L60p_8,st_trend_8w,0.011904761904761904,4,GOING
4889,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,488,2025-12-20T13:41,L60p_9,st_same_lw,0.012658227848101266,5,GOING
4890,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,489,2025-12-20T13:41,L60p_0,st_same_5w,0.010638297872340425,3,NOT GOING
4891,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,489,2025-12-20T13:41,L60p_1,st_same_5w,0.010526315789473684,3,NOT GOING
4892,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,489,2025-12-20T13:41,L60p_2,st_round_avg_4w,0.013513513513513514,4,NOT GOING
4893,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,489,2025-12-20T13:41,L60p_3,st_same_2w,0.011494252873563218,5,NOT GOING
4894,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,489,2025-12-20T13:41,L60p_4,st_same_5w,0.010526315789473684,3,GOING
4895,elFarolClassic,elFarolClassic,LikeSixtyPercentPlayer_obs1,Scenario1,0,489,2025-12-20T13:41,L60p_5,st_trend_8w,0.012048192771084338,4,GOING
